,ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,eda_mean_chest,eda_std_chest,eda_min_chest,eda_max_chest,eda_slope_chest,eda_range_chest,eda_mean_scl_chest,eda_std_scl_chest,eda_std_scr_chest,eda_scl_corr_chest,eda_num_scr_seg_chest,eda_sum_startle_mag_chest,eda_sum_response_time_chest,eda_sum_response_areas_chest,eda_mean_wr,eda_std_wr,eda_min_wr,eda_max_wr,eda_slope_wr,eda_range_wr,eda_mean_scl_wr,eda_std_scl_wr,eda_std_scr_wr,eda_scl_corr_wr,eda_num_scr_seg_wr,eda_sum_startle_mag_wr,eda_sum_response_time_wr,eda_sum_response_areas_wr,resp_rate,mean_inhale_duration,std_inhale_duration,mean_exhale_duration,std_exhale_duration,ie_ratio,resp_stretch,temp_wr_mean,temp_wr_standard_deviation,temp_wr_tenth_quantile,temp_wr_nintieth_quantile,temp_wr_range,temp_chest_mean,temp_chest_standard_deviation,temp_chest_tenth_quantile,temp_chest_nintieth_quantile,temp_chest_range,acc_x_mean,acc_y_mean,acc_z_mean,acc_square_root,bvp_mean,bvp_standard_deviation,bvp_tenth_quantile,bvp_nintieth_quantile,bvp_range,subject,label
0,80.82955505635091,43.01072768916225,742.6100966702471,62.0905913655387,43.15252814794798,0.08361129433055603,0.05791831794641083,735.7142857142858,63.54000000000004,0.08636504854368937,87.14285714285711,21.052631578947366,52.63157894736842,262.8571428571428,5.32,,,,0.05449217784288794,0.0017498492355420782,,,0.968887159186103,-2.9096981134323245,30.513445278757384,81.76719984862447,0.37317463891691155,7838.270460558742,2.6797105047180145,4.601190354750944,876.4496975029451,0.3533834586466165,0.36363636363636365,0.5625,0.0,52.21485873735612,52.07757272752802,52.35781237514956,43.93939393939394,0.5258121401051373,0.47418785989486245,22.137491874703663,21.022691914292494,0.5975904064042787,0.4024095935957213,63.209293154874125,51.869646518422286,0.5888085954607623,0.4111914045392378,47.35759330688896,39.57533199651859,0.7859622671741628,1.668278412457034,1.2086434936523438,0.03778776530049377,0.968170166015625,1.371002197265625,-1.307896205357143e-07,0.40283203125,-0.008686609173895054,0.8274494552796654,0.5033254473619271,-0.3085264235551883,12,0.12283231249389989,5.038571428571428,5.038571428571428,0.6835471514392991,0.06452609325196026,0.0,0.807505,-0.0009897972465581978,0.807505,-0.02295454485165089,0.9589834222466878,1.246399867713557,-0.9855012520430088,1,0.09034942112854216,0.125,0.125,16.33915241332724,3.087142857142857,0.0,3.2342857142857144,0.0,0.9545053003533569,27.2552490234375,34.0373,0.045825319417865315,33.97,34.09,0.1599999999999966,31.322483371751833,0.056920589261412614,31.226685,31.376709,0.37976099999999846,0.8803517127046926,-0.11906830210036627,-0.26838028023759664,0.9280217526801624,-1.5495750000000004,124.18190137109242,-114.997,127.493,1178.73,S2,2.0
1,78.72285386955953,37.00096416946484,762.3296703296703,77.73553925337754,37.13375508736156,0.10197102681279704,0.048536696929904,748.5714285714286,81.5429999999999,0.1089314885496182,124.64285714285711,10.76923076923077,41.53846153846154,355.71428571428567,4.642857142857143,,,,0.011472708687986503,0.0007231677847732499,,,0.9407039103430992,-4.467784221580796,26.257530033193813,106.78299026237053,0.2458961859812869,8808.57835571435,4.066756855171807,4.65187593187113,1737.0418306609586,0.45384615384615384,0.45238095238095233,0.6842105263157895,0.19230769230769232,48.18698121450416,48.274868076683134,48.10556917456214,52.38095238095239,0.5727244363812848,0.4272755636187154,19.877454603912746,17.168879059602734,0.4781377133189845,0.5218622866810153,73.8377711021729,77.14007109172663,0.4835339407787307,0.5164660592212692,54.06999927347646,55.8809492412213,0.7271245071425172,1.0829869707650288,1.2870018877301896,0.04428391448882959,0.9716033935546876,1.52435302734375,1.3242449079241071e-06,0.5527496337890624,-0.014655481067753343,0.7957131080238539,0.5055345390643637,0.29809453799580327,10,0.2125557186413807,4.724285714285714,4.724285714285714,0.5995164687108886,0.035665514383355086,0.0,0.722938,-0.0007396257822277847,0.722938,-0.08867242802462436,0.4471713350423971,2.7593584873619257,-0.48073812327737403,1,0.09825214075932032,0.125,0.125,17.69761238695097,3.742857142857143,0.0,5.05,0.0,0.7411598302687412,19.78912353515625,33.855,0.05614160399603888,33.77,33.93,0.21999999999999886,31.295913830873843,0.06707384605897888,31.20462,31.392914,0.48989899999999764,0.8798276888786222,-0.13747687055625887,-0.2661554149262515,0.9294274350103966,-0.16402499999999978,75.8472348185709,-77.60799999999999,87.25700000000012,598.29,S2,2.0
2,79.83655945724294,43.38303714688395,751.7121046892039,71.2949122756991,43.540287497801245,0.09484337398714107,0.057712303521865876,748.5714285714286,74.12999999999982,0.09902862595419824,102.14285714285711,19.083969465648856,49.61832061068702,305.71428571428567,5.458333333333333,,,,0.047503212253928825,0.0012303606602831843,,,0.974753325342079,-3.046957943829602,30.78763254450711,96.01672880713812,0.320648629952266,9286.949268465083,3.1186785365303664,4.674843183109065,1197.7812451147142,0.3816793893129771,0.39230769230769236,0.5882352941176471,0.07142857142857142,51.54749199573105,51.452069452323144,51.63718917026491,48.46153846153846,0.5571236727306094,0.4428763272693907,22.985691951477428,20.493824336703966,0.5286349678798161,0.47136503212018377,69.81115921502732,65.92127319672773,0.5312921412701793,0.46870785872982096,51.97085714818502,48.813989264458264,0.7224277214072825,1.273706142340611,1.2407059369768416,0.052918598789231816,1.114654541015625,1.422119140625,1.0354178292410713e-06,0.307464599609375,-0.0033685942627993686,0.9326499300364759,0.3662348946041591,0.8148791338999686,11,0.12236009927860649,4.344285714285713,4.344285714285713,0.6184894073842303,0.03370378155527901,0.0,0.690904,-0.000853485607008761,0.690904,-0.047089195055210246,0.7666935019091559,2.4736163993846016,-0.7256570367624912,2,0.09152540320578406,0.375,0.375,16.288669420272164,3.57,0.0,3.8642857142857143,0.0,0.9238447319778188,27.2552490234375,33.949850000000005,0.06097764494433515,33.87,34.03,0.22999999999999687,31.2837900429851,0.063278649850261,31.197266,31.35611,0.4678049999999949,0.8805004792701101,-0.13229535605416612,-0.26526789893947467,0.9290587782461105,-0.6560000000000002,83.9740710369355,-75.114,82.69900000000004,972.37,S2,2.0
3,78.69398308649039,44.10081649251091,762.5581395348837,93.60731904698847,44.27123020290141,0.1227543372680849,0.05783272672088957,745.7142857142857,88.95599999999999,0.11928965517241379,114.28571428571433,18.6046511627907,52.71317829457365,395.7142857142858,4.777777777777778,,,,0.00986418898130761,0.0005797184065267183,,,0.9444921919547077,-4.618844354614689,31.304487087942274,128.63477199117568,0.24335944786445265,12650.708424849472,4.109148047364835,4.80908495613674,2114.3172886030416,0.4418604651162791,0.4444444444444444,0.6607142857142857,0.06666666666666667,50.79758950726691,50.68798859871491,50.89908100845366,50.79365079365079,0.5665953452530271,0.43340465474697276,23.56520693702677,20.61016849704189,0.4575941730801404,0.5424058269198593,87.01590148678947,94.73720205739191,0.46368944424023023,0.5363105557597699,63.745925711152495,68.55624150702677,0.8210859941901956,1.2061681948893714,1.4463000215802875,0.05183422077274237,1.21002197265625,1.7009735107421875,2.1089826311383927e-06,0.4909515380859375,-0.008217157335213726,0.8479336777612385,0.4801910739802016,0.8867209906444378,10,0.30457917298969284,7.525714285714287,7.525714285714287,0.7473058423028786,0.08182570290510835,0.0,0.995861,-0.000853485607008761,0.995861,-0.038346111454681246,0.7754872923942219,1.6595306317458378,0.9392930474759168,3,0.3907088601308618,4.625,4.625,18.751819674465672,7.857142857142857,0.0,2.1742857142857144,0.0,3.6136662286465175,22.6898193359375,33.637125000000005,0.07348117502263236,33.55,33.75,0.2700000000000031,31.267081873301805,0.14901155087853904,31.053406,31.422394,0.6528630000000071,0.8895294538056979,-0.12810353636256294,-0.22724760221744617,0.926992253435829,-2.46925,96.95310212399686,-82.68899999999998,91.56900000000006,895.5799999999999,S2,2.0
4,80.82670736613484,36.16620627029994,742.1215351812366,75.38306553682483,36.237552616844965,0.10157779011009999,0.04873353562158473,730.0,55.06799999999995,0.0754356164383561,89.2857142857141,8.955223880597014,40.298507462686565,348.57142857142856,3.9411764705882355,,,,0.007982093098662314,0.0008542258804054585,,,0.9033278583051356,-4.830554608847779,25.623819188975396,102.14248157788136,0.2508634878763721,8222.429126670846,3.986231748849835,4.6219702487259795,1628.65441188824,0.4552238805970149,0.4453125,0.6666666666666666,0.17857142857142858,45.499108734402846,45.794626567118726,45.16428360864362,53.125,0.5496938129091293,0.4503061870908707,19.032123025678555,17.225854279501696,0.41902327834376224,0.5809767216562378,66.11887874461459,77.8548676477122,0.4267861057602247,0.5732138942397755,48.651453386870216,56.38311126614693,0.7387958802476611,1.0261572094526872,1.3539862932477678,0.07637522529871929,0.9716033935546876,1.52435302734375,1.7111642020089285e-06,0.5527496337890624,0.00496904201596005,0.9400700215833601,0.29992956478872984,0.9194948953878781,10,0.20690058294583244,4.911428571428571,4.911428571428571,0.6430312959949938,0.06504794170044133,0.0,0.757534,-0.0007492465581977471,0.757534,-0.02933968110817694,0.851019146880634,1.5494320651820284,0.874524419720702,3,0.2237176916886371,2.375,2.375,21.453585036563904,0.6485714285714286,0.0,1.1742857142857144,0.0,0.5523114355231143,22.6898193359375,33.754850000000005,0.07063959499425557,33.65,33.84,0.28000000000000114,31.36789042440822,0.0511386413630516,31.281067,31.423859000000004,0.37115500000000523,0.8878020923022987,-0.13138428341959038,-0.23238985455394978,0.9270703476681932,-1.96575,99.70975300615719,-100.497,115.04200000000002,843.6099999999999,S2,2.0
5,75.34461546350751,33.22920976836722,796.617142857143,50.37369764160873,33.363043862517266,0.06323451370998455,0.04171289817990548,801.4285714285713,52.95000000000026,0.06606951871657787,71.42857142857144,10.4,45.6,255.71428571428578,4.166666666666667,,,,0.021338470080753697,0.0014555131333527428,,,0.9361448536799845,-3.8472437282393095,23.591234556210182,67.36036256549319,0.3502242811308041,4992.349223348854,2.8553131632427085,4.405275067339002,769.3397196562164,0.512,0.5083333333333333,0.7049180327868853,0.13333333333333333,50.507380073800746,50.48328975644837,50.529135490119415,43.333333333333336,0.4849157847667312,0.5150842152332687,16.428445184587915,16.931772437331745,0.5547910809940977,0.4452089190059022,50.172893916924636,44.94551324610413,0.5471563881904098,0.4528436118095904,37.331040001465155,33.961625983051135,0.7607299124974518,1.6349169977350855,1.647634506225586,0.15913598300430867,1.294708251953125,2.06146240234375,4.108973911830354e-06,0.766754150390625,0.005246749061144081,0.957900795462197,0.2565027152047022,0.929202233846071,6,0.4679407070307361,5.444285714285715,5.444285714285715,0.9974105056320401,0.0745407248718456,0.0,1.159941,-0.001162993742177722,1.159941,-0.028244196707645698,0.7103198340231401,1.828220053991344,0.7003251396381553,4,0.3890283190486975,3.5,3.5,29.091037550756848,0.7742857142857142,0.0,3.4585714285714286,0.0,0.2238744320528707,17.913818359375,33.403075,0.06101312053315235,33.33,33.49,0.21000000000000085,31.077989297067187,0.027345972018534993,31.046051,31.106201,0.3377379999999981,0.8714508132317007,-0.13000080046610357,-0.296084510001303,0.9295121113071803,-0.18615000000000007,44.216872148921674,-27.579999999999995,40.805000000000035,423.62,S2,2.0
6,74.32328402849102,41.254175452978316,807.7584204413472,71.79812627635454,41.392505907166615,0.08888564261221209,0.05107241770433993,807.1428571428571,59.303999999999995,0.07347398230088495,79.28571428571445,16.260162601626014,53.65853658536586,395.7142857142858,4.241379310344827,,,,0.016119703479492015,0.0008078142894149708,,,0.9522780421534225,-4.127712936645293,29.268921617261736,95.60248160768145,0.3061523207877696,8790.746571331052,3.266347932384998,4.6509958699094,1249.0838725205006,0.4634146341463415,0.4576271186440678,0.6481481481481481,0.06666666666666667,52.731591448931106,53.20614874175939,52.327205996983686,45.76271186440678,0.5582071948103007,0.4417928051896993,21.88456197779674,19.46926081582078,0.5727473927774476,0.4272526072225525,72.3520308927502,62.49014414482969,0.5714995919631137,0.4285004080368863,53.44974474805986,46.282125231864875,0.9075976428250505,1.5581446180465497,1.4900214113507952,0.04830938075338628,1.245880126953125,1.7009735107421875,2.1035330636160712e-06,0.4550933837890625,-0.02180943177230095,0.7557645669659008,0.5534658284984766,0.6256044758122058,7,0.2734534026466109,5.5928571428571425,5.5928571428571425,0.8740875369211514,0.0982187565022429,0.0,1.058715,-0.0009048035043804756,1.058715,-0.031210921889382046,0.8513596346987878,1.4061567688703323,0.85467319388862,4,1.8880527262289235,13.75,13.75,23.299793398094753,1.4257142857142857,0.0,1.7285714285714286,0.0,0.824793388429752,20.770263671875,33.515,0.0687664311647622,33.41,33.59,0.2600000000000051,31.103636533492377,0.07664069672969859,31.037262,31.234040000000004,0.5849919999999997,0.8785132963884452,-0.13005011137058967,-0.2722805843598703,0.9288893152675122,-0.805625,61.57972542621716,-32.14199999999998,45.127,805.6800000000001,S2,2.0
7,73.77607832932328,36.57905426448795,813.7780401416765,54.00990697234129,36.72118821579549,0.06636933452141117,0.04494966988556197,821.4285714285714,42.35999999999997,0.051568695652173875,55.71428571428578,17.355371900826448,52.066115702479344,252.85714285714278,4.481481481481482,,,,0.04562059262332148,0.00133795966229749,,,0.9715076466974635,-3.087396071782355,25.965801200616532,71.78769266175442,0.3617026852076284,5856.007108839196,2.7647016206859774,4.474571705219736,793.8862009890371,0.512396694214876,0.5086206896551724,0.711864406779661,0.23076923076923078,48.424543946932,48.408236422804386,48.44594819883384,50.0,0.4794092226346027,0.5205907773653974,17.98406276297233,18.740572431241038,0.5321914548800495,0.4678085451199505,52.370165137564314,49.10029145700411,0.5260816214832407,0.4739183785167597,39.15393153949093,37.16212908468339,0.759805299372657,1.7250680947293828,2.2000519725254604,0.29563590496016745,1.7253875732421875,2.828598022460937,1.1160714285714286e-05,1.1032104492187496,0.0029384750538625146,0.9779006165797117,0.1766552873713811,0.9724855030755386,15,0.5721684186709615,10.678571428571427,10.678571428571427,1.0230093247809764,0.054187122119149826,0.0,1.1830040000000002,-0.0012593003754693367,1.1830040000000002,-0.07468303014596167,0.43049221578054003,3.0475398476363416,0.6723065195574416,2,0.3030184151499109,2.375,2.375,27.52335614952789,1.0285714285714285,0.0,1.1085714285714285,0.0,0.9278350515463917,14.7735595703125,33.1085,0.12427130962531133,32.95,33.27,0.4399999999999977,31.263561787531604,0.036749428298544884,31.201690000000006,31.298737,0.3720700000000008,0.8765501267426259,-0.14216160354024215,-0.2765996742610586,0.9300846337914471,-0.137125,31.027920323207827,-30.718999999999994,31.580000000000016,383.31,S2,2.0
8,73.93101953005616,34.021264668648676,811.7447306791569,46.95429797867637,34.15959685078159,0.05784367450022305,0.04191128489393992,816.4285714285716,39.18300000000002,0.04799317585301839,51.071428571428555,11.475409836065573,45.08196721311475,275.71428571428567,5.083333333333333,,,,0.04272381424720615,0.0021819533018298896,,,0.9514103995784674,-3.1529988035029715,24.154482575786297,62.02474673747914,0.38943298999705034,4706.657660871262,2.5678358682647153,4.379682720972576,637.0774775701352,0.5573770491803278,0.5555555555555556,0.7846153846153846,0.2,50.89326614750343,50.897226560914696,50.885408590739445,45.2991452991453,0.5218360655737704,0.47816393442622934,17.450366933748104,16.704209416937342,0.5270570989321967,0.47294290106780335,45.02915873164829,42.65494193840208,0.5263694488838,0.47363055111619995,34.14777036793491,32.391933286030884,0.6817159556534973,1.468532459356863,1.869222215924944,0.15347019659692634,1.456451416015625,2.385711669921875,1.0964529854910714e-05,0.92926025390625,-0.023462091139634166,0.8605885247246504,0.3240186488096239,0.8440157733845673,11,0.4643173894792925,7.0600000000000005,7.0600000000000005,1.0272983322903628,0.05865353709630323,0.0,1.159941,-0.001275336670838548,1.159941,-0.056283677488349323,0.5212286277531146,2.4397354379060245,-0.6472528231796401,5,0.6627960466950581,9.75,9.75,29.877455559378852,0.7928571428571428,0.0,1.8171428571428572,0.0,0.4363207547169811,11.9232177734375,33.283899999999996,0.08421115601268339,33.15,33.372,0.28000000000000114,31.172527400908564,0.09574507318902632,31.06659,31.292816,0.48644999999999783,0.8727723829177558,-0.1378167057670516,-0.2895347237990578,0.9298147305016288,-0.23807500000000012,44.322224006660775,-37.21300000000001,46.52900000000001,455.95,S2,2.0
9,74.79544595270465,35.869452154428224,802.4854819976771,46.72257387259211,36.0151494028522,0.058222329152027394,0.044697945270157614,804.2857142857142,50.8319999999999,0.06320142095914731,67.14285714285722,20.32520325203252,56.09756097560976,238.57142857142867,4.92,,,,0.08031553113333736,0.005205424118142033,,,0.9391327645623792,-2.5217922628667466,25.466556368203424,60.601609019679444,0.4202290463927047,4848.464842252461,2.379654639735442,4.392574360713138,576.8436003164536,0.5365853658536586,0.5338983050847458,0.7301587301587301,0.0625,50.68659127625202,50.742633140170476,50.63329571112962,49.152542372881356,0.5246769118756011,0.47532308812439883,18.447730812675957,17.558662489964853,0.5038264357871204,0.4961735642128795,43.01546586786633,42.68752407840633,0.5069561705128158,0.4930438294871841,33.09568760402575,32.63840789913793,0.7028149654452447,1.9459101490553132,2.790517888750349,0.15464554223837101,2.4509429931640625,3.197860717773437,6.501334054129464e-06,0.7469177246093746,2.3675012189115866e-05,0.8848379400172558,0.3935488696681148,0.8839726997317289,11,1.040038584783592,15.33142857142857,15.33142857142857,1.114220351689612,0.05466845512812062,0.0,1.238102,-0.001418063829787234,1.238102,-0.048869787155486476,0.625036740855015,2.8823824297407787,0.4177804092902405,1,0.17427028832961722,0.125,0.125,24.614715622309955,1.03,0.0,1.12,0.0,0.9196428571428571,12.8662109375,32.7388,0.09209649510718339,32.63,32.87,0.3199999999999932,31.102529215368353,0.029662287811783334,31.0578,31.134094,0.327454000000003,0.8730084938644755,-0.1282779995188492,-0.2925913799747556,0.9296283080649006,0.5239499999999998,42.20005870593619,-43.309,54.23000000000002,305.67,S2,2.0
